product_id,product_name,category,brand,cost_price,selling_price,launch_date
P02627,Adidas Product 2627,Fashion,Adidas,319.06,581.35,2025-12-19
P02628,Nike Product 2628,Fashion,Nike,328.0,451.79,2026-06-24
P02629,Puma Product 2629,Fashion,Puma,421.03,749.88,2023-02-28
P02630,Under Armour Product 2630,Sports,Under Armour,331.33,470.48,2025-11-14
P02631,Puma Product 2631,Fashion,Puma,16.45,32.7,2026-04-11
P02632,Samsung Product 2632,Electronics,Samsung,232.27,389.45,2025-09-27
P02633,Samsung Product 2633,Electronics,Samsung,144.82,277.43,2021-11-29
P02634,Samsung Product 2634,Electronics,Samsung,249.65,371.76,2024-05-24
P02635,Adidas Product 2635,Fashion,Adidas,54.83,100.69,2025-09-10
P02636,Wilson Product 2636,Sports,Wilson,245.83,418.05,2022-02-15
P02637,Puma Product 2637,Fashion,Puma,212.85,406.92,2022-12-13
P02638,Wilson Product 2638,Sports,Wilson,94.0,113.56,2021-11-07
P02639,Puma Product 2639,Fashion,Puma,285.81,481.68,2022-07-01
P02640,Samsung Product 2640,Electronics,Samsung,488.08,973.72,2025-03-20
P02641,Reebok Product 2641,Sports,Reebok,302.0,363.61,2024-04-15
P02642,HarperCollins Product 2642,Books,HarperCollins,463.66,627.92,2021-12-31
P02643,Sony Product 2643,Electronics,Sony,16.4,26.39,2026-02-22
P02644,Nike Product 2644,Fashion,Nike,434.1,560.78,2024-11-10
P02645,Nike Product 2645,Fashion,Nike,167.13,229.94,2022-02-04
P02646,Adidas Product 2646,Fashion,Adidas,140.46,190.94,2021-11-24
P02647,Apple Product 2647,Electronics,Apple,355.5,612.01,2024-03-15
P02648,Reebok Product 2648,Sports,Reebok,405.46,628.0,2023-04-27
P02649,Wilson Product 2649,Sports,Wilson,128.8,174.95,2026-08-04
P02650,Philips Product 2650,Home,Philips,55.93,102.6,2025-11-29
P02651,HarperCollins Product 2651,Books,HarperCollins,87.0,118.73,2022-04-03
P02652,Under Armour Product 2652,Sports,Under Armour,442.01,680.25,2022-05-17
P02653,Philips Product 2653,Home,Philips,313.34,528.24,2023-01-17
P02654,Wilson Product 2654,Sports,Wilson,285.74,428.37,2022-04-02
P02655,Apple Product 2655,Electronics,Apple,87.79,107.72,2023-11-02
P02656,HarperCollins Product 2656,Books,HarperCollins,295.5,423.98,2025-06-11
P02657,HarperCollins Product 2657,Books,HarperCollins,202.16,261.13,2022-08-21
P02658,Philips Product 2658,Home,Philips,396.49,589.26,2026-08-06
P02659,Samsung Product 2659,Electronics,Samsung,330.19,494.48,2022-10-04
P02660,Ikea Product 2660,Home,Ikea,9.77,17.1,2025-07-17
P02661,Ikea Product 2661,Home,Ikea,235.36,432.17,2023-03-06
P02662,Puma Product 2662,Fashion,Puma,37.79,53.92,2022-02-22
P02663,Puma Product 2663,Fashion,Puma,112.64,185.72,2021-11-17
P02664,Penguin Product 2664,Books,Penguin,289.1,496.39,2025-10-23
P02665,Under Armour Product 2665,Sports,Under Armour,407.63,553.77,2024-02-27
P02666,Apple Product 2666,Electronics,Apple,251.83,501.7,2023-07-04
P02667,Wilson Product 2667,Sports,Wilson,66.43,88.81,2026-06-09
P02668,Bosch Product 2668,Home,Bosch,194.51,323.11,2022-03-09
P02669,Ikea Product 2669,Home,Ikea,323.61,609.97,2024-10-15
P02670,Apple Product 2670,Electronics,Apple,145.76,273.05,2024-09-06
P02671,Wilson Product 2671,Sports,Wilson,448.44,867.47,2026-05-07
P02672,Apple Product 2672,Electronics,Apple,324.16,407.0,2026-06-07
P02673,Apple Product 2673,Electronics,Apple,363.01,515.38,2022-10-10
P02674,Philips Product 2674,Home,Philips,44.48,80.94,2022-03-16
P02675,Reebok Product 2675,Sports,Reebok,28.3,40.72,2023-12-08
P02676,Under Armour Product 2676,Sports,Under Armour,425.09,839.01,2022-02-04
P02677,Apple Product 2677,Electronics,Apple,469.16,601.55,2025-03-27
P02678,Nike Product 2678,Fashion,Nike,413.6,542.22,2023-12-19
P02679,Bosch Product 2679,Home,Bosch,363.51,502.03,2024-08-26
P02680,Samsung Product 2680,Electronics,Samsung,363.43,672.28,2025-12-10
P02681,Penguin Product 2681,Books,Penguin,467.38,885.41,2025-01-11
P02682,Ikea Product 2682,Home,Ikea,59.85,117.17,2026-07-20
P02683,Apple Product 2683,Electronics,Apple,168.02,283.99,2025-08-25
P02684,Under Armour Product 2684,Sports,Under Armour,350.84,680.59,2024-09-07
P02685,HarperCollins Product 2685,Books,HarperCollins,64.35,93.66,2023-12-21
P02686,Puma Product 2686,Fashion,Puma,444.46,876.77,2024-10-20
P02687,Reebok Product 2687,Sports,Reebok,226.16,293.53,2021-10-04
P02688,Penguin Product 2688,Books,Penguin,291.05,503.23,2022-12-11
P02689,Philips Product 2689,Home,Philips,387.46,614.58,2023-10-09
P02690,Apple Product 2690,Electronics,Apple,384.27,679.81,2025-03-21
P02691,Bosch Product 2691,Home,Bosch,418.59,583.47,2022-02-09
P02692,Puma Product 2692,Fashion,Puma,43.62,86.25,2024-01-16
P02693,Samsung Product 2693,Electronics,Samsung,11.5,15.79,2026-05-26
P02694,Wilson Product 2694,Sports,Wilson,246.38,362.76,2022-01-13
P02695,HarperCollins Product 2695,Books,HarperCollins,381.44,552.88,2022-09-23
P02696,Reebok Product 2696,Sports,Reebok,81.23,130.26,2023-04-28
P02697,Nike Product 2697,Fashion,Nike,458.77,692.04,2022-12-27
P02698,Reebok Product 2698,Sports,Reebok,259.16,472.71,2024-03-30
P02699,Nike Product 2699,Fashion,Nike,142.53,189.76,2022-03-06
P02700,Bosch Product 2700,Home,Bosch,325.95,429.55,2024-04-05
P02701,Sony Product 2701,Electronics,Sony,59.55,72.25,2021-10-11
P02702,Wilson Product 2702,Sports,Wilson,137.04,216.66,2026-01-14
P02703,HarperCollins Product 2703,Books,HarperCollins,179.22,232.03,2023-03-31
P02704,Penguin Product 2704,Books,Penguin,180.44,247.14,2026-08-01
P02705,Reebok Product 2705,Sports,Reebok,218.27,320.2,2026-03-02
P02706,Under Armour Product 2706,Sports,Under Armour,188.04,233.04,2024-06-20
P02707,Reebok Product 2707,Sports,Reebok,464.37,629.29,2024-09-02
P02708,Adidas Product 2708,Fashion,Adidas,92.44,131.33,2024-08-08
P02709,HarperCollins Product 2709,Books,HarperCollins,261.72,336.92,2023-04-19
P02710,Sony Product 2710,Electronics,Sony,128.23,165.27,2025-08-07
P02711,Samsung Product 2711,Electronics,Samsung,448.05,743.85,2024-04-02
P02712,Nike Product 2712,Fashion,Nike,268.41,381.24,2025-05-30
P02713,HarperCollins Product 2713,Books,HarperCollins,198.99,254.91,2025-03-10
P02714,Philips Product 2714,Home,Philips,106.82,195.33,2024-10-13
P02715,Bosch Product 2715,Home,Bosch,147.56,247.47,2023-09-02
P02716,Samsung Product 2716,Electronics,Samsung,96.61,186.09,2024-04-18
P02717,HarperCollins Product 2717,Books,HarperCollins,370.85,697.96,2024-08-09
P02718,Nike Product 2718,Fashion,Nike,160.98,202.12,2023-12-27
P02719,Adidas Product 2719,Fashion,Adidas,450.44,591.64,2026-04-19
P02720,Sony Product 2720,Electronics,Sony,239.93,352.04,2022-04-23
P02721,Adidas Product 2721,Fashion,Adidas,441.22,589.73,2026-05-01
P02722,Sony Product 2722,Electronics,Sony,179.31,283.14,2022-08-09
P02723,Apple Product 2723,Electronics,Apple,437.24,689.99,2025-05-28
P02724,Samsung Product 2724,Electronics,Samsung,285.8,569.41,2025-11-08
P02725,Puma Product 2725,Fashion,Puma,254.06,458.32,2022-09-12
P02726,Samsung Product 2726,Electronics,Samsung,155.78,278.68,2021-11-09
P02727,Under Armour Product 2727,Sports,Under Armour,368.73,734.45,2025-07-11
P02728,Bosch Product 2728,Home,Bosch,245.81,366.61,2024-06-18
P02729,Apple Product 2729,Electronics,Apple,154.06,226.0,2024-03-01
P02730,HarperCollins Product 2730,Books,HarperCollins,60.82,106.35,2024-01-10
P02731,Samsung Product 2731,Electronics,Samsung,489.43,922.58,2026-07-04
P02732,Adidas Product 2732,Fashion,Adidas,251.43,350.87,2024-06-27
P02733,Under Armour Product 2733,Sports,Under Armour,107.12,136.19,2025-05-31
P02734,Reebok Product 2734,Sports,Reebok,58.43,82.92,2022-07-31
P02735,HarperCollins Product 2735,Books,HarperCollins,493.73,938.52,2025-04-08
P02736,Adidas Product 2736,Fashion,Adidas,455.61,673.88,2025-05-31
P02737,Philips Product 2737,Home,Philips,296.63,580.27,2022-04-04
P02738,Philips Product 2738,Home,Philips,99.33,165.25,2022-12-09
P02739,Bosch Product 2739,Home,Bosch,65.87,120.95,2021-11-15
P02740,HarperCollins Product 2740,Books,HarperCollins,147.76,291.91,2021-11-10
P02741,Reebok Product 2741,Sports,Reebok,77.83,135.79,2021-09-20
P02742,HarperCollins Product 2742,Books,HarperCollins,313.78,543.3,2024-05-24
P02743,Philips Product 2743,Home,Philips,147.69,271.72,2026-07-04
P02744,Apple Product 2744,Electronics,Apple,25.27,36.05,2022-10-30
P02745,Penguin Product 2745,Books,Penguin,31.33,45.26,2024-06-07
P02746,Under Armour Product 2746,Sports,Under Armour,331.83,398.37,2021-12-07
P02747,Ikea Product 2747,Home,Ikea,178.36,254.45,2023-05-15
P02748,Penguin Product 2748,Books,Penguin,477.07,844.68,2024-10-07
P02749,Puma Product 2749,Fashion,Puma,102.38,170.79,2025-10-06
P02750,Apple Product 2750,Electronics,Apple,113.33,178.9,2024-02-08
P02751,Ikea Product 2751,Home,Ikea,406.8,695.48,2024-07-21
P02752,Under Armour Product 2752,Sports,Under Armour,483.62,618.31,2022-12-03
P02753,Philips Product 2753,Home,Philips,300.53,402.3,2022-02-20
P02754,Reebok Product 2754,Sports,Reebok,438.59,808.54,2023-07-10
P02755,Puma Product 2755,Fashion,Puma,384.99,538.99,2023-12-30
P02756,Reebok Product 2756,Sports,Reebok,103.76,149.83,2025-10-12
P02757,Bosch Product 2757,Home,Bosch,463.92,727.85,2023-11-19
P02758,Adidas Product 2758,Fashion,Adidas,392.29,732.44,2023-03-27
P02759,Samsung Product 2759,Electronics,Samsung,265.65,466.3,2025-09-29
P02760,HarperCollins Product 2760,Books,HarperCollins,236.85,365.25,2025-09-28
P02761,Under Armour Product 2761,Sports,Under Armour,233.34,450.36,2023-07-29
P02762,Apple Product 2762,Electronics,Apple,48.77,64.01,2026-02-23
P02763,Ikea Product 2763,Home,Ikea,292.26,437.95,2025-04-10
P02764,HarperCollins Product 2764,Books,HarperCollins,31.5,59.1,2025-09-04
P02765,Adidas Product 2765,Fashion,Adidas,336.69,528.69,2026-04-18
P02766,HarperCollins Product 2766,Books,HarperCollins,420.4,532.95,2026-04-26
P02767,Bosch Product 2767,Home,Bosch,57.99,97.16,2025-06-21
P02768,Bosch Product 2768,Home,Bosch,243.33,356.49,2023-10-01
P02769,Samsung Product 2769,Electronics,Samsung,371.53,646.29,2026-01-20
P02770,Sony Product 2770,Electronics,Sony,106.51,140.09,2024-12-01
P02771,Wilson Product 2771,Sports,Wilson,115.65,201.29,2022-02-28
P02772,Adidas Product 2772,Fashion,Adidas,315.98,560.96,2024-01-27
P02773,Apple Product 2773,Electronics,Apple,313.71,426.82,2023-09-26
P02774,Samsung Product 2774,Electronics,Samsung,80.75,153.74,2023-02-20
P02775,Penguin Product 2775,Books,Penguin,127.37,163.4,2025-01-16
P02776,Sony Product 2776,Electronics,Sony,224.69,279.63,2022-12-11
P02777,Apple Product 2777,Electronics,Apple,205.26,407.68,2022-09-20
P02778,Puma Product 2778,Fashion,Puma,133.83,226.2,2021-10-31
P02779,Reebok Product 2779,Sports,Reebok,310.49,479.98,2026-04-01
P02780,Samsung Product 2780,Electronics,Samsung,75.13,134.91,2026-07-07
P02781,Nike Product 2781,Fashion,Nike,258.2,454.36,2023-01-31
P02782,Adidas Product 2782,Fashion,Adidas,242.83,347.63,2024-07-01
P02783,Sony Product 2783,Electronics,Sony,249.02,431.84,2026-01-27
P02784,Under Armour Product 2784,Sports,Under Armour,350.34,450.49,2024-05-04
P02785,Under Armour Product 2785,Sports,Under Armour,78.34,111.77,2022-12-12
P02786,Sony Product 2786,Electronics,Sony,197.77,329.17,2022-11-27
P02787,Sony Product 2787,Electronics,Sony,326.96,564.25,2022-12-23
P02788,Wilson Product 2788,Sports,Wilson,454.51,674.39,2025-05-20
P02789,Adidas Product 2789,Fashion,Adidas,441.8,692.16,2024-04-29
P02790,Samsung Product 2790,Electronics,Samsung,182.09,343.18,2023-01-30
P02791,Penguin Product 2791,Books,Penguin,177.67,313.58,2024-07-24
P02792,Reebok Product 2792,Sports,Reebok,36.07,62.21,2022-05-31
P02793,Bosch Product 2793,Home,Bosch,361.01,531.2,2022-07-14
P02794,Adidas Product 2794,Fashion,Adidas,393.56,679.58,2022-06-22
P02795,Wilson Product 2795,Sports,Wilson,458.5,786.84,2021-12-03
P02796,Under Armour Product 2796,Sports,Under Armour,304.89,409.86,2022-11-26
P02797,HarperCollins Product 2797,Books,HarperCollins,69.06,100.78,2023-09-04
P02798,HarperCollins Product 2798,Books,HarperCollins,294.32,548.59,2023-03-17
P02799,Samsung Product 2799,Electronics,Samsung,19.61,35.03,2023-09-17
P02800,Nike Product 2800,Fashion,Nike,334.3,534.73,2021-11-03
P02801,Under Armour Product 2801,Sports,Under Armour,381.16,756.63,2026-02-08
P02802,Nike Product 2802,Fashion,Nike,450.4,603.17,2025-02-09
P02803,Under Armour Product 2803,Sports,Under Armour,461.58,576.76,2025-03-14
P02804,Ikea Product 2804,Home,Ikea,23.52,42.33,2022-08-30
P02805,Under Armour Product 2805,Sports,Under Armour,305.23,571.56,2023-01-18
P02806,Adidas Product 2806,Fashion,Adidas,58.29,90.91,2024-07-13
P02807,Puma Product 2807,Fashion,Puma,289.02,393.01,2022-04-12
P02808,Philips Product 2808,Home,Philips,221.57,316.6,2023-11-15
P02809,Puma Product 2809,Fashion,Puma,85.23,157.77,2024-12-05
P02810,Nike Product 2810,Fashion,Nike,293.14,499.3,2022-06-16
P02811,Samsung Product 2811,Electronics,Samsung,21.45,28.15,2025-05-25
P02812,Apple Product 2812,Electronics,Apple,388.32,642.53,2026-01-20
P02813,Apple Product 2813,Electronics,Apple,96.73,172.56,2022-04-30
P02814,HarperCollins Product 2814,Books,HarperCollins,99.12,135.4,2023-07-28
P02815,Reebok Product 2815,Sports,Reebok,179.29,303.86,2026-01-07
P02816,Penguin Product 2816,Books,Penguin,401.79,623.22,2023-03-30
P02817,Wilson Product 2817,Sports,Wilson,286.73,373.25,2026-08-24
P02818,HarperCollins Product 2818,Books,HarperCollins,54.95,87.86,2024-05-26
P02819,Sony Product 2819,Electronics,Sony,272.57,332.0,2026-05-25
P02820,Philips Product 2820,Home,Philips,198.26,294.68,2024-11-27
P02821,Adidas Product 2821,Fashion,Adidas,42.01,69.75,2023-05-10
P02822,HarperCollins Product 2822,Books,HarperCollins,202.61,252.31,2026-03-05
P02823,Sony Product 2823,Electronics,Sony,238.13,460.52,2021-10-10
P02824,Bosch Product 2824,Home,Bosch,19.84,29.17,2024-07-03
P02825,Ikea Product 2825,Home,Ikea,170.6,309.09,2021-09-10
P02826,Nike Product 2826,Fashion,Nike,275.81,492.9,2024-02-10
P02827,Samsung Product 2827,Electronics,Samsung,249.31,459.86,2026-03-11
P02828,Penguin Product 2828,Books,Penguin,176.19,221.4,2022-12-31
P02829,Reebok Product 2829,Sports,Reebok,370.95,720.94,2024-03-10
P02830,HarperCollins Product 2830,Books,HarperCollins,473.57,670.77,2025-12-10
P02831,Samsung Product 2831,Electronics,Samsung,22.62,36.33,2023-05-17
P02832,Philips Product 2832,Home,Philips,241.41,440.63,2022-08-24
P02833,Nike Product 2833,Fashion,Nike,465.97,568.99,2024-12-27
P02834,Puma Product 2834,Fashion,Puma,306.03,460.12,2026-01-16
P02835,Sony Product 2835,Electronics,Sony,243.68,367.88,2023-12-19
P02836,Reebok Product 2836,Sports,Reebok,66.99,117.97,2023-03-18
P02837,Penguin Product 2837,Books,Penguin,62.21,80.52,2022-07-19
P02838,HarperCollins Product 2838,Books,HarperCollins,179.14,264.14,2025-09-21
P02839,Samsung Product 2839,Electronics,Samsung,119.86,200.27,2024-09-09
P02840,Adidas Product 2840,Fashion,Adidas,375.0,716.5,2025-07-13
P02841,Penguin Product 2841,Books,Penguin,495.51,600.52,2024-02-26
P02842,Nike Product 2842,Fashion,Nike,42.92,55.85,2021-12-08
P02843,Adidas Product 2843,Fashion,Adidas,26.64,39.42,2024-09-08
P02844,Adidas Product 2844,Fashion,Adidas,69.21,105.08,2023-11-26
P02845,Sony Product 2845,Electronics,Sony,43.02,60.23,2025-03-29
P02846,Penguin Product 2846,Books,Penguin,249.99,447.03,2022-08-19
P02847,Ikea Product 2847,Home,Ikea,224.55,323.84,2021-11-03
P02848,Bosch Product 2848,Home,Bosch,149.88,258.23,2025-04-01
P02849,HarperCollins Product 2849,Books,HarperCollins,162.84,265.94,2023-05-20
P02850,Samsung Product 2850,Electronics,Samsung,176.58,269.93,2025-01-21
P02851,HarperCollins Product 2851,Books,HarperCollins,143.49,195.55,2025-06-11
P02852,Puma Product 2852,Fashion,Puma,119.12,213.64,2021-12-01
P02853,Nike Product 2853,Fashion,Nike,189.33,350.85,2022-02-06
P02854,Nike Product 2854,Fashion,Nike,489.07,860.11,2025-06-02
P02855,Wilson Product 2855,Sports,Wilson,15.54,29.05,2022-04-19
P02856,Philips Product 2856,Home,Philips,296.18,426.6,2025-01-10
P02857,Samsung Product 2857,Electronics,Samsung,143.15,241.61,2022-08-19
P02858,Wilson Product 2858,Sports,Wilson,432.07,651.45,2024-09-05
P02859,Samsung Product 2859,Electronics,Samsung,106.84,143.97,2024-08-24
P02860,Reebok Product 2860,Sports,Reebok,30.87,44.58,2024-05-26
P02861,HarperCollins Product 2861,Books,HarperCollins,468.93,904.12,2023-02-25
P02862,Philips Product 2862,Home,Philips,406.07,679.26,2023-02-27
P02863,Apple Product 2863,Electronics,Apple,364.26,618.23,2024-06-15
P02864,Reebok Product 2864,Sports,Reebok,464.64,837.24,2022-09-21
P02865,Sony Product 2865,Electronics,Sony,197.11,350.27,2024-12-14
P02866,Bosch Product 2866,Home,Bosch,234.43,388.7,2025-08-19
P02867,HarperCollins Product 2867,Books,HarperCollins,85.46,128.62,2022-02-19
P02868,Nike Product 2868,Fashion,Nike,454.32,647.21,2022-03-06
P02869,Ikea Product 2869,Home,Ikea,499.41,907.46,2024-08-22
P02870,Philips Product 2870,Home,Philips,287.69,354.11,2024-01-02
P02871,Philips Product 2871,Home,Philips,138.03,193.3,2024-03-27
P02872,Penguin Product 2872,Books,Penguin,66.53,110.09,2022-11-20
P02873,Philips Product 2873,Home,Philips,424.56,660.21,2025-01-22
P02874,Apple Product 2874,Electronics,Apple,9.39,11.55,2025-09-08
P02875,Philips Product 2875,Home,Philips,320.68,527.61,2026-07-12
P02876,Wilson Product 2876,Sports,Wilson,291.89,368.84,2023-08-09
P02877,HarperCollins Product 2877,Books,HarperCollins,476.88,740.29,2024-06-01
P02878,Philips Product 2878,Home,Philips,133.47,213.01,2024-03-15
P02879,Puma Product 2879,Fashion,Puma,91.38,173.35,2026-06-11
P02880,Samsung Product 2880,Electronics,Samsung,61.65,75.88,2024-08-04
P02881,HarperCollins Product 2881,Books,HarperCollins,292.05,360.26,2023-08-15
P02882,Nike Product 2882,Fashion,Nike,476.09,949.12,2024-09-07
P02883,Ikea Product 2883,Home,Ikea,340.8,642.75,2023-08-12
P02884,Bosch Product 2884,Home,Bosch,360.57,605.92,2023-03-01
P02885,Ikea Product 2885,Home,Ikea,43.35,67.41,2022-01-07
P02886,Penguin Product 2886,Books,Penguin,122.3,178.64,2024-11-14
P02887,Bosch Product 2887,Home,Bosch,210.9,361.38,2021-09-15
P02888,Ikea Product 2888,Home,Ikea,17.22,29.03,2026-02-04
P02889,Philips Product 2889,Home,Philips,487.67,935.31,2025-07-07
P02890,Philips Product 2890,Home,Philips,471.53,676.76,2023-06-27
P02891,Samsung Product 2891,Electronics,Samsung,187.31,268.36,2026-06-24
P02892,Puma Product 2892,Fashion,Puma,17.64,29.76,2022-05-29
P02893,Bosch Product 2893,Home,Bosch,359.31,644.47,2021-12-09
P02894,HarperCollins Product 2894,Books,HarperCollins,470.27,706.85,2024-04-07
P02895,Penguin Product 2895,Books,Penguin,330.24,435.94,2022-05-31
P02896,Samsung Product 2896,Electronics,Samsung,479.52,956.09,2026-01-20
P02897,HarperCollins Product 2897,Books,HarperCollins,271.79,352.51,2026-02-15
P02898,Penguin Product 2898,Books,Penguin,305.52,527.74,2021-11-07
P02899,HarperCollins Product 2899,Books,HarperCollins,161.88,219.51,2023-10-30
P02900,HarperCollins Product 2900,Books,HarperCollins,455.98,667.07,2025-08-04
P02901,Ikea Product 2901,Home,Ikea,230.63,414.8,2023-01-01
P02902,Sony Product 2902,Electronics,Sony,124.32,222.07,2025-11-17
P02903,Under Armour Product 2903,Sports,Under Armour,44.45,73.27,2026-02-21
P02904,Apple Product 2904,Electronics,Apple,328.4,553.08,2024-12-29
P02905,Under Armour Product 2905,Sports,Under Armour,118.73,221.11,2024-06-16
P02906,Puma Product 2906,Fashion,Puma,126.25,243.34,2023-10-03
P02907,Penguin Product 2907,Books,Penguin,304.75,559.73,2024-10-04
P02908,Philips Product 2908,Home,Philips,63.39,96.78,2022-06-21
P02909,Penguin Product 2909,Books,Penguin,290.13,494.99,2025-01-30
P02910,Nike Product 2910,Fashion,Nike,438.82,532.03,2026-03-21
P02911,Apple Product 2911,Electronics,Apple,135.37,222.5,2022-05-22
P02912,Reebok Product 2912,Sports,Reebok,54.99,104.24,2022-04-19
P02913,Wilson Product 2913,Sports,Wilson,346.57,690.35,2022-10-30
P02914,Puma Product 2914,Fashion,Puma,434.11,839.96,2024-03-25
P02915,Under Armour Product 2915,Sports,Under Armour,68.09,119.67,2022-01-03
P02916,Puma Product 2916,Fashion,Puma,150.23,220.75,2024-06-22
P02917,Bosch Product 2917,Home,Bosch,306.33,394.01,2026-07-14
P02918,Samsung Product 2918,Electronics,Samsung,370.68,550.08,2026-04-22
P02919,Under Armour Product 2919,Sports,Under Armour,317.26,568.71,2024-11-24
P02920,Under Armour Product 2920,Sports,Under Armour,380.04,668.9,2026-02-25
P02921,Puma Product 2921,Fashion,Puma,384.15,742.59,2021-11-13
P02922,Penguin Product 2922,Books,Penguin,80.37,96.94,2026-05-12
P02923,HarperCollins Product 2923,Books,HarperCollins,338.58,529.14,2022-01-16
P02924,Philips Product 2924,Home,Philips,92.48,164.43,2025-07-30
P02925,Ikea Product 2925,Home,Ikea,119.97,191.31,2024-08-02
P02926,Sony Product 2926,Electronics,Sony,261.25,423.27,2026-02-18
P02927,HarperCollins Product 2927,Books,HarperCollins,146.2,220.36,2025-12-09
P02928,Nike Product 2928,Fashion,Nike,25.76,50.39,2025-05-26
P02929,Adidas Product 2929,Fashion,Adidas,261.97,434.9,2026-05-17
P02930,HarperCollins Product 2930,Books,HarperCollins,54.24,77.45,2024-01-27
P02931,Apple Product 2931,Electronics,Apple,140.56,218.03,2025-03-02
P02932,Adidas Product 2932,Fashion,Adidas,469.91,661.42,2022-01-02
P02933,Penguin Product 2933,Books,Penguin,462.64,801.82,2023-08-20
P02934,Nike Product 2934,Fashion,Nike,107.39,200.93,2026-02-12
P02935,Nike Product 2935,Fashion,Nike,301.2,371.02,2023-02-23
P02936,Penguin Product 2936,Books,Penguin,8.3,15.49,2023-09-25
P02937,Apple Product 2937,Electronics,Apple,105.55,206.19,2025-07-23
P02938,HarperCollins Product 2938,Books,HarperCollins,367.38,593.95,2024-03-02
P02939,Under Armour Product 2939,Sports,Under Armour,459.41,814.53,2022-11-02
P02940,Apple Product 2940,Electronics,Apple,445.0,709.6,2022-08-25
P02941,Samsung Product 2941,Electronics,Samsung,496.57,886.53,2024-07-25
P02942,Apple Product 2942,Electronics,Apple,402.8,723.2,2023-03-23
P02943,Puma Product 2943,Fashion,Puma,41.8,55.4,2024-03-02
P02944,Philips Product 2944,Home,Philips,229.46,410.37,2022-12-01
P02945,Sony Product 2945,Electronics,Sony,345.53,661.28,2022-09-22
P02946,Apple Product 2946,Electronics,Apple,54.72,96.53,2023-03-24
P02947,HarperCollins Product 2947,Books,HarperCollins,99.25,163.42,2025-09-07
P02948,Sony Product 2948,Electronics,Sony,315.51,440.68,2025-03-05
P02949,HarperCollins Product 2949,Books,HarperCollins,436.7,600.97,2025-02-13
P02950,Adidas Product 2950,Fashion,Adidas,237.71,377.39,2025-10-26
P02951,Puma Product 2951,Fashion,Puma,250.88,327.51,2023-10-11
P02952,Sony Product 2952,Electronics,Sony,429.29,772.53,2025-12-01
P02953,Apple Product 2953,Electronics,Apple,38.29,63.03,2025-01-28
P02954,Puma Product 2954,Fashion,Puma,93.17,142.97,2024-07-11
P02955,Bosch Product 2955,Home,Bosch,193.24,322.15,2023-08-20
P02956,Philips Product 2956,Home,Philips,267.58,525.38,2025-07-24
P02957,Ikea Product 2957,Home,Ikea,438.14,759.9,2025-11-28
P02958,Reebok Product 2958,Sports,Reebok,199.14,295.86,2026-04-02
P02959,Under Armour Product 2959,Sports,Under Armour,52.78,68.08,2021-10-13
P02960,Philips Product 2960,Home,Philips,484.83,708.01,2023-10-24
P02961,Wilson Product 2961,Sports,Wilson,92.22,181.22,2023-12-19
P02962,Apple Product 2962,Electronics,Apple,350.0,617.35,2022-09-20
P02963,Under Armour Product 2963,Sports,Under Armour,302.52,529.34,2023-04-28
P02964,Apple Product 2964,Electronics,Apple,137.62,188.83,2025-09-02
P02965,Wilson Product 2965,Sports,Wilson,283.32,413.24,2025-10-23
P02966,Philips Product 2966,Home,Philips,198.73,308.74,2025-08-17
P02967,Under Armour Product 2967,Sports,Under Armour,456.62,645.96,2022-05-11
P02968,Adidas Product 2968,Fashion,Adidas,319.95,395.62,2022-09-16
P02969,Under Armour Product 2969,Sports,Under Armour,114.55,217.7,2026-06-13
P02970,Penguin Product 2970,Books,Penguin,390.88,503.55,2023-02-12
P02971,HarperCollins Product 2971,Books,HarperCollins,68.96,112.53,2025-07-29
P02972,Apple Product 2972,Electronics,Apple,49.68,87.62,2025-07-19
P02973,Bosch Product 2973,Home,Bosch,36.42,45.14,2025-05-16
P02974,Adidas Product 2974,Fashion,Adidas,270.06,536.93,2024-01-19
P02975,HarperCollins Product 2975,Books,HarperCollins,430.56,595.67,2022-04-23
P02976,Adidas Product 2976,Fashion,Adidas,169.09,232.07,2024-03-09
P02977,Nike Product 2977,Fashion,Nike,22.86,27.8,2022-04-21
P02978,Penguin Product 2978,Books,Penguin,253.24,464.21,2024-12-09
P02979,Samsung Product 2979,Electronics,Samsung,145.13,176.97,2022-04-08
P02980,Nike Product 2980,Fashion,Nike,139.87,181.68,2023-04-19
P02981,Reebok Product 2981,Sports,Reebok,203.37,377.18,2024-10-17
P02982,Ikea Product 2982,Home,Ikea,42.88,68.76,2025-06-17
P02983,Wilson Product 2983,Sports,Wilson,12.3,22.93,2023-11-04
P02984,Penguin Product 2984,Books,Penguin,52.3,87.37,2026-02-16
P02985,Wilson Product 2985,Sports,Wilson,416.58,786.27,2024-02-23
P02986,Philips Product 2986,Home,Philips,258.62,315.19,2024-06-22
P02987,Philips Product 2987,Home,Philips,105.32,148.65,2025-01-20
P02988,HarperCollins Product 2988,Books,HarperCollins,191.41,295.47,2022-07-30
P02989,Adidas Product 2989,Fashion,Adidas,282.69,448.54,2023-02-15
P02990,Penguin Product 2990,Books,Penguin,194.29,387.52,2022-06-06
P02991,Under Armour Product 2991,Sports,Under Armour,382.54,677.73,2021-11-07
P02992,Wilson Product 2992,Sports,Wilson,291.05,355.06,2024-12-17
P02993,Adidas Product 2993,Fashion,Adidas,188.06,310.4,2025-06-04
P02994,Philips Product 2994,Home,Philips,76.17,129.79,2024-09-05
